file_path,filename,extension,size_bytes,content_hash,composer,work_title,bwv_number,movement_num,movement_name,catalog_number_raw,key_signature,time_signature,tempo_bpm,part_count,instrumentation,measure_count,note_count_estimate,format_detected,has_lyrics,is_choral,audit_status,audit_warnings,parse_error_msg
data/raw/bulk_xml/bach-chorales-370/kern/chor024.krn,chor024.krn,.krn,2705,e172c3a81e81ae111552eb11899726ec18a58fbf9626b3ffe6301d6f42e28882,"Bach, Johann Sebastian","Valet will ich dir geben, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,D major,4/4,100,4,Voice | Voice | Voice | Voice,14,215,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-370/kern/chor018.krn,chor018.krn,.krn,2446,8abbb8eed08e20007159391b3fe335bad9d20858d65d0bac62cfb54ab0384fc0,"Bach, Johann Sebastian","Gottes Sohn ist kommen, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,4/4,100,4,Voice | Voice | Voice | Voice,13,201,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-370/kern/chor232.krn,chor232.krn,.krn,2544,1a3d74489167b4f0d2c8a50ed529a2101f0715d2e1ce8efaef07626c17624d5c,"Bach, Johann Sebastian","Die Sonn hat sich mit ihrem Glanz, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,12,211,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-370/kern/chor226.krn,chor226.krn,.krn,2831,9c58fb0e34668cf7403057cbbd2801ee147d0e5558ccbf6309de4d8b0a659b6d,"Bach, Johann Sebastian","Herr Jesu Christ, du hast bereit't, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,B- major,4/4,100,4,Voice | Voice | Voice | Voice,12,220,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor217.krn,chor217.krn,.krn,2243,acd002936725caa839b10adb0444120789f11b199b418f58610a306de23cf761,"Bach, Johann Sebastian","Ach Gott, wie manches Herzeleid, Oh God, how many heart pains, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,3/4,100,4,Voice | Voice | Voice | Voice,16,143,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor203.krn,chor203.krn,.krn,2931,e358dcdc11e11db393e371dae9b699b8f86ddb4f78631f14f1199a6b02bb0a3e,"Bach, Johann Sebastian","O Mensch, schau Jesum Christum an, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,F major,3/4,100,4,Voice | Voice | Voice | Voice,21,243,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor001.krn,chor001.krn,.krn,3106,76eb7432a97d2a817128517dc9adb4dfeccf7a87d234d9b29a82c7cc46e51f49,"Bach, Johann Sebastian","Aus meines Herzens Grunde, From the Depths of My Heart, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,3/4,100,4,Voice | Voice | Voice | Voice,23,229,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor175.krn,chor175.krn,.krn,2338,60244449099c78626e8fb933100c9d84723031fbdb825bfd29f9861fa3bc75b0,"Bach, Johann Sebastian","Jesus, meine Zuversicht, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,9,154,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor015.krn,chor015.krn,.krn,2820,a79612dfcb7225456fa6a613bfd8ec0decc7266b2d16575a47ffafb0de5871da,"Bach, Johann Sebastian","Christ lag in Todesbanden, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,13,239,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor029.krn,chor029.krn,.krn,2664,d5ef24d1a3969f3ed6ab000e76f7277b981ee4ca304c8e1d2c7f057134bf3074,"Bach, Johann Sebastian","Freu dich sehr, o meine Seele, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,4/4,100,4,Voice | Voice | Voice | Voice,13,215,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor161.krn,chor161.krn,.krn,2570,710dc8ec8bb0277b4f73c8b52c191fd6aada43c97944b2a2aa647b4b96da84d3,"Bach, Johann Sebastian","Ihr Gestirn, ihr hohen L&uuml;fte, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,F major,3/4,100,4,Voice | Voice | Voice | Voice,16,177,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor149.krn,chor149.krn,.krn,2207,75e75e49af94c2ca9b3651ab11060993e5d1d9b3802c49d1ab58c43fbe8e80d8,"Bach, Johann Sebastian","Nicht so traurig, nicht so sehr, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,E- major,4/4,100,4,Voice | Voice | Voice | Voice,10,130,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor363.krn,chor363.krn,.krn,2586,a017a4b0347d83183f4ecc77e8ab317cc9106bb07489a22342b0f3b261f453a3,"Bach, Johann Sebastian","O Welt, sieh hier dein Leben, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,A major,4/4,100,4,Voice | Voice | Voice | Voice,13,212,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor362.krn,chor362.krn,.krn,2653,bf933448d23be13b6593419b0ce36ca46a757af6aef3d66d19c3aa24005b2447,"Bach, Johann Sebastian","Es ist gewi&szlig;lich an der Zeit, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,4/4,100,4,Voice | Voice | Voice | Voice,12,208,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor160.krn,chor160.krn,.krn,2259,22e286d1098b85b85784ed99fe997d1194a9238e19cc91688b3518c1f6d085bd,"Bach, Johann Sebastian","Gelobet seist du, Jesu Christ, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,11,177,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor148.krn,chor148.krn,.krn,2429,2406ab51619d84b611a548438b35c7f3cadd4a17dd041ce8ced61ebade201bf0,"Bach, Johann Sebastian","Uns ist ein Kindlein heut geborn, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,4/4,100,4,Voice | Voice | Voice | Voice,12,163,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor028.krn,chor028.krn,.krn,2227,67ba06fdedf638bd0d6890509d552f706f0c53b446bee42b31cdaa014a083485,"Bach, Johann Sebastian","Nun komm, der Heiden Heiland, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,D major,4/4,100,4,Voice | Voice | Voice | Voice,8,150,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor174.krn,chor174.krn,.krn,2426,fc622f2b4778803e5ed191c96d089c9c1bf42f37c3bd2db78f268929ea1b6789,"Bach, Johann Sebastian","Jesus Christus, unser Heiland, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,F major,4/4,100,4,Voice | Voice | Voice | Voice,11,183,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor014.krn,chor014.krn,.krn,2826,7f796a70c5467ff0f31d52a2d7d17038776df14a89832dc7f45fe21ccc20b740,"Bach, Johann Sebastian","O Herre Gott, dein g&ouml;ttlich Wort, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,4/4,100,4,Voice | Voice | Voice | Voice,16,238,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor228.krn,chor228.krn,.krn,1956,e6498055043c273c2415d96eef4ecd47cc38717f8902d5bb8d314e264fac004f,"Bach, Johann Sebastian","Danket dem Herren, denn er ist sehr freundlich, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,7,108,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor216.krn,chor216.krn,.krn,3132,0d851c2fd3dc784357cfdadf97642458816314a5d8151e4e837f41fab9bbdf67,"Bach, Johann Sebastian","Es ist genug! so nimm Herr, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,A major,4/4,100,4,Voice | Voice | Voice | Voice,20,309,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor200.krn,chor200.krn,.krn,2915,de1bc0694ddad9bed8bb925afe196759cea636026fee679337fdbedd8918ad9a,"Bach, Johann Sebastian","Christus ist erstanden, hat &uuml;berwunden, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,15,266,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor002.krn,chor002.krn,.krn,2814,a342db31fe87b406a41db99c8d35a3369ae8361fdc4fda8be5f88898335e9173,"Bach, Johann Sebastian","Ich dank dir, lieber Herre, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,A major,4/4,100,4,Voice | Voice | Voice | Voice,15,231,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor202.krn,chor202.krn,.krn,3909,7f5d0cc09467a223aefd96d1a1411805ee043aec26e204d36aa94ee1c4534b03,"Bach, Johann Sebastian","O wir armen S&uuml;nder, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,D major,4/4,100,4,Voice | Voice | Voice | Voice,27,393,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor016.krn,chor016.krn,.krn,3189,3fede7a422685dd92fddae340e29f01f92136fd102e9d51d69d6bd5b58cc8c09,"Bach, Johann Sebastian","Es woll' uns Gott gen&auml;dig sein, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,D major,4/4,100,4,Voice | Voice | Voice | Voice,19,302,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor162.krn,chor162.krn,.krn,2742,1cc99171c2ef0016443a62e43cb7c27f8760bb7e41b2b2c92e557de645deb12c,"Bach, Johann Sebastian","Das alte Jahr vergangen ist, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,13,251,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor189.krn,chor189.krn,.krn,2347,39168caa7eca5771ced54fd9544f13376ec91e04522b1e62cbf83c5c137f1725,"Bach, Johann Sebastian","Herr Jesu Christ, wahr Mensch und Gott, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,A major,4/4,100,4,Voice | Voice | Voice | Voice,9,164,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor176.krn,chor176.krn,.krn,2599,c8c2a084bb8a38d5ba46ccd34923eae8a4649995446f5392ca6467e2b77d2620,"Bach, Johann Sebastian","Erstanden ist der heil'ge Christ, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,F major,3/4,100,4,Voice | Voice | Voice | Voice,17,201,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor214.krn,chor214.krn,.krn,4300,6bd9313401ae1e11d84f32a2cf48feb1937f18a38896ac11789700113162f7b7,"Bach, Johann Sebastian","Mitten wir im Leben sind, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,27,486,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor360.krn,chor360.krn,.krn,2779,185eefd724335b74142251fb65510c9010b91797e9139f95b116e70587c1f955,"Bach, Johann Sebastian","Wir Christenleut, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,A major,4/4,100,4,Voice | Voice | Voice | Voice,12,238,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor348.krn,chor348.krn,.krn,2706,38e296a39049eaf25f51e8816481bb94b3eb6f8481a8495fee7f3ed2fe19465c,"Bach, Johann Sebastian","Meinen Jesum la&szlig; ich nicht, weil, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,13,228,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor177.krn,chor177.krn,.krn,2409,724d111f037e4fa3b9cf36056888d310b2bbb6c61ac2d1298336c30282b2d78a,"Bach, Johann Sebastian","Ach bleib bei uns, Herr Jesu Christ, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,A major,4/4,100,4,Voice | Voice | Voice | Voice,11,164,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor361.krn,chor361.krn,.krn,2847,5a11ccd9849956a83f0f58b44970d332c62db31e90275c76ab5fcfffc073b0a6,"Bach, Johann Sebastian","Du Lebensfurst, Herr Jesu Christ, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,4/4,100,4,Voice | Voice | Voice | Voice,14,242,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor349.krn,chor349.krn,.krn,2902,56c7dc08d826d1e5caf5a5c507ead68d38eef7bd3e98ece3f57999e750e8cd1f,"Bach, Johann Sebastian","Ich hab in Gottes Herz und Sinn, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,D major,4/4,100,4,Voice | Voice | Voice | Voice,14,247,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor003.krn,chor003.krn,.krn,2696,34f103723793eec809aed6f20a042f5e193e93349194f74eba0ee3a3a593ca6d,"Bach, Johann Sebastian","Ach Gott, vom Himmel sieh darein, Oh God, look down from Heaven, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,4/4,100,4,Voice | Voice | Voice | Voice,12,196,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor188.krn,chor188.krn,.krn,2353,ce80d8911b078f21db4b922bcbe3382e31cff3667e734c357c3db0e3855cc1ed,"Bach, Johann Sebastian","Ich dank dir schon durch deinen Sohn, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,F major,3/4,100,4,Voice | Voice | Voice | Voice,16,165,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor163.krn,chor163.krn,.krn,2684,1eeab560cefbcc989eb84ef7d5f3a7e70ae8fd955c6f07490a315dcb1ad2029e,"Bach, Johann Sebastian","F&uuml;r Freuden la&szlig;t uns springen, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,B- major,4/4,100,4,Voice | Voice | Voice | Voice,11,204,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor017.krn,chor017.krn,.krn,2359,072e668be0ec075be9ea70413cf6a396870f511d29bbf2782aa7a234b4eb36f3,"Bach, Johann Sebastian","Erschienen ist der herrliche Tag, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,3/4,100,4,Voice | Voice | Voice | Voice,18,176,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor239.krn,chor239.krn,.krn,2928,f9b4685700385d80dac7d3251328e8680f179af67c5eaa6722d0d798152c0849,"Bach, Johann Sebastian","Den Veter dort oben, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,14,260,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor229.krn,chor229.krn,.krn,3663,2a9a0484c88b48ca18d016327852b6f5b2b3d6e1acc6b24af7e190c3beb17523,"Bach, Johann Sebastian","Ich danke dir, o Gott, in deinem Throne, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,B- major,4/4,100,4,Voice | Voice | Voice | Voice,19,369,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor201.krn,chor201.krn,.krn,3729,e8ebed69ab562bea7727973c7580e040aa2aec19a7f230ef662f94c958d194ef,"Bach, Johann Sebastian","O Mensch, bewein dein' S&uuml;nde gro&szlig;, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,E- major,4/4,100,4,Voice | Voice | Voice | Voice,20,359,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor211.krn,chor211.krn,.krn,2981,ef31278dfdc20de87205bd02535c6a008919b8dba025d7cbba3b5f3d8f2e7256,"Bach, Johann Sebastian","Weltlich Ehr und zeitlich Gut, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,16,292,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor013.krn,chor013.krn,.krn,3187,ec570d70ab9d1d30ce2b3ca0dabacaecc1909ff1d1d979010adf697ec932586a,"Bach, Johann Sebastian","Allein zu dir, Herr Jesu Christ, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,18,308,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor215.krn,chor215.krn,.krn,4234,56914176fb2a1acaac4d0c3f67b486c20b2ca509d0e2f684886bbf2188d67a22,"Bach, Johann Sebastian","Verleih uns Frieden gn&auml;diglich, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,B- major,4/4,100,4,Voice | Voice | Voice | Voice,28,484,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor173.krn,chor173.krn,.krn,2479,dc5dd8206e31b836701405456f7ed95248d7c1bb433911b8d30fe4914124fccd,"Bach, Johann Sebastian","O Herzensangst, o Bangigkeit, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,E- major,3/4,100,4,Voice | Voice | Voice | Voice,18,181,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor167.krn,chor167.krn,.krn,2766,12cb8270db83cd6b249d59ca5720e21dbd268b66f470bca2c7f0abcc282c92c1,"Bach, Johann Sebastian","Du gro&szlig;er Schmerzensmann, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,4/4,100,4,Voice | Voice | Voice | Voice,17,255,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor007.krn,chor007.krn,.krn,3578,face2f5010b08c2052cec639885727b0bb6d59b3a9dc684f77f26cb1d08b7df7,"Bach, Johann Sebastian","Nun lob, mein Seel, den Herren, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,A major,3/4,100,4,Voice | Voice | Voice | Voice,39,346,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor365.krn,chor365.krn,.krn,2685,77ddc2e0d24d6a7a13ebddc1165ef7804e9ff1ed1b43e496f5a0d6e21d90934a,"Bach, Johann Sebastian","Jesu meiner Seelen Wonne, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,A major,4/4,100,4,Voice | Voice | Voice | Voice,12,206,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor198.krn,chor198.krn,.krn,3251,4c033e68c2efe197023e5fcac1c7ea548e3b257dc46aa88bdbb117c088ad50ac,"Bach, Johann Sebastian","Christus, der uns selig macht, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,17,322,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor359.krn,chor359.krn,.krn,3272,b1897366a6c556e0d3dd44fe81c799aa8aef7c0f9b3f0472ac4cc97c5a884e4e,"Bach, Johann Sebastian","Allein zu dir, Herr Jesu Christ, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,D major,4/4,100,4,Voice | Voice | Voice | Voice,21,323,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor371.krn,chor371.krn,.krn,2961,a7832275ccc298515ed7cb85a9011db5cab044b694df13c53805823485c5415b,"Bach, Johann Sebastian","Christ lag in Todesbanden, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,4/4,100,4,Voice | Voice | Voice | Voice,14,253,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor370.krn,chor370.krn,.krn,2720,160531f50754aef554e542e13181d432cc953602a4dc68312a2f24e4871c438f,"Bach, Johann Sebastian","Kommt her zu mir, spricht Gottes Sohn, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,14,256,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor364.krn,chor364.krn,.krn,3019,b14da939201c99e7685f3e5c18038a2308805bcb92af74ac9e3690c929419d0e,"Bach, Johann Sebastian","Von Gott will ich nicht lassen, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,D major,4/4,100,4,Voice | Voice | Voice | Voice,14,238,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor358.krn,chor358.krn,.krn,2599,62dc3a31025da54295c5bc421f2e4926522f6c16d893840260922830b4f4521e,"Bach, Johann Sebastian","Meine Seele erhebet den Herrn, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,B- major,4/4,100,4,Voice | Voice | Voice | Voice,22,214,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor199.krn,chor199.krn,.krn,3146,a06a2b7056115f26cacae0efc1d1ac8c57b4bf1b1af91f3165bd117437752b80,"Bach, Johann Sebastian","Hilf, Gott, la&szlig; mir's gelingen, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,F major,3/4,100,4,Voice | Voice | Voice | Voice,23,241,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor172.krn,chor172.krn,.krn,2675,cf80b91ca713707f15260551d494ff1cb960851d8ef0c348e3c5795c7daa26e6,"Bach, Johann Sebastian","Sei gegr&uuml;&szlig;et, Jesu g&uuml;tig, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,B- major,4/4,100,4,Voice | Voice | Voice | Voice,14,233,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor205.krn,chor205.krn,.krn,8162,4e1d51a764eb54c7e6edafb8f605008ee3005fbfdb679df7c3555045cfc7b40e,"Bach, Johann Sebastian","Herr Gott, dich loben wir, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,57,1024,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor166.krn,chor166.krn,.krn,2873,d8f9d915eee439e468a5dff639b6723d40d024432fe272c71458e7f90f19523b,"Bach, Johann Sebastian","Es stehn vor Gottes Throne, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,F major,4/4,100,4,Voice | Voice | Voice | Voice,15,241,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor006.krn,chor006.krn,.krn,2013,26db6f71a7c000a84afbce4566fe794b8346ca195110ae0b73999414a2855a39,"Bach, Johann Sebastian","Christus, der ist mein Leben, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,F major,4/4,100,4,Voice | Voice | Voice | Voice,9,129,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor012.krn,chor012.krn,.krn,2112,19d11b539894a2b3bd07f4ca939e61b44b9b3d87d88cb5f4ee5d265fdfd8e2c9,"Bach, Johann Sebastian","Puer natus in Bethlehem, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,3/4,100,4,Voice | Voice | Voice | Voice,17,148,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor204.krn,chor204.krn,.krn,2134,71ddf34c861e26c4353f598ad217cf4d32c3706ea91f7a7dff5af926c41511b8,"Bach, Johann Sebastian","Wer wei&szlig;, wie nahe mir mein Ende, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,B- major,4/4,100,4,Voice | Voice | Voice | Voice,11,143,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor238.krn,chor238.krn,.krn,2368,f51d19b2c8e5e7a672e719f7aba513aea2851e46c5c6250823c4414285970f77,"Bach, Johann Sebastian","Es wind schier der letzte Tag, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,G major,4/4,100,4,Voice | Voice | Voice | Voice,10,173,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor210.krn,chor210.krn,.krn,2733,f1ee0ea7bea4313d807ac0b4eed2cda5f1dee5a0903e9b6f84d402d85bbe9164,"Bach, Johann Sebastian","Christe, du Beistand deiner Kreuzgemeinde, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,16,245,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor038.krn,chor038.krn,.krn,2548,9ca41ff81d66a72f514e113f9696d6b2398816ac7dfcf940020498c73781ff82,"Bach, Johann Sebastian","Straf mich nicht in deinem Zorn, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,E- major,4/4,100,4,Voice | Voice | Voice | Voice,10,176,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor206.krn,chor206.krn,.krn,2889,7119b3e5979d44071321c13e3c7f42a9cbbe1dffed0881d9c523d26685a09914,"Bach, Johann Sebastian","So gibst du nun, mein Jesu, gute Nacht, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,F major,4/4,100,4,Voice | Voice | Voice | Voice,16,269,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor212.krn,chor212.krn,.krn,2820,9ddac0abc2735758fc2671bdbaa9a096b34971432be7131077c627463f329a7b,"Bach, Johann Sebastian","Herr, ich dank an jene Zeit, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,E- major,4/4,100,4,Voice | Voice | Voice | Voice,14,235,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor004.krn,chor004.krn,.krn,2544,2be2b82c17f6c83c42e4bf90a8a243e59052ce63c7a7182122368e67a6074d60,"Bach, Johann Sebastian","Es ist das Heil uns kommen her, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,E major,4/4,100,4,Voice | Voice | Voice | Voice,12,186,Score,False,False,WARNING,no_bwv,
data/raw/bulk_xml/bach-chorales-371/kern/chor010.krn,chor010.krn,.krn,2417,897872f03572fb0b3508a6c870f6c378f657e413d787b638b9235d502d14e8a9,"Bach, Johann Sebastian","Aus tiefer Not schrei ich zu dir, Chorale @{PC#}. @{OTL@@DE} (@{SCT})",,,,,C major,4/4,100,4,Voice | Voice | Voice | Voice,13,182,Score,False,False,WARNING,no_bwv,
